1,-61.513444107327274,15.257606035722729,200.0,200.0,U
2,-61.51511170805464,15.258685941201676,200.0,200.0,U
3,-61.51408525980506,15.258306074717096,200.0,200.0,U
4,-61.515413024573775,15.257641856453063,200.0,200.0,U
5,-61.514510877998696,15.25877049519873,200.0,200.0,U
6,-61.51548277888614,15.258582143496048,200.0,200.0,U
7,-61.51516072886736,15.260068597283494,200.0,200.0,U
8,-61.517638436872005,15.26173082220426,200.0,200.0,U
9,-61.512747563209686,15.261582734726993,200.0,200.0,U
10,-61.51581904859901,15.259245931735721,200.0,200.0,U
11,-61.51536449530681,15.258854238149286,200.0,200.0,U
12,-61.51366470885769,15.260556426126657,200.0,200.0,U
13,-61.5149229475757,15.258726388440685,200.0,200.0,U
14,-61.51386553662825,15.25755242598624,200.0,200.0,U
15,-61.51502058307546,15.258305466123655,200.0,200.0,U
16,-61.51517919342876,15.257935176709914,200.0,200.0,U
17,-61.51541406519225,15.257720156493745,200.0,200.0,U
18,-61.51499449648775,15.259621601580367,200.0,200.0,U
19,-61.51837451222498,15.25624846449374,200.0,200.0,U
20,-61.51539705836533,15.257720324379115,200.0,200.0,U
21,-61.515013621997625,15.258059725085912,200.0,200.0,U
22,-61.51647180216264,15.256692621582854,200.0,200.0,U
23,-61.51561749362245,15.258188959748894,200.0,200.0,U
24,-61.516274353524906,15.257594155860653,200.0,200.0,U
25,-61.510819763252606,15.256361713028936,200.0,200.0,U
26,-61.51496249492344,15.258235247120977,200.0,200.0,U
27,-61.515195725971736,15.25752164135879,200.0,200.0,U
28,-61.51415437550189,15.259637937115738,200.0,200.0,U
29,-61.514861583620885,15.258253782052478,200.0,200.0,U
30,-61.515281009882024,15.257323495045751,200.0,200.0,U
31,-61.513045147328995,15.258494088324037,200.0,200.0,U
32,-61.514408883439046,15.25625669420439,200.0,200.0,U
33,-61.51474083008959,15.25826132417646,200.0,200.0,U
34,-61.51437894552489,15.257893191167812,200.0,200.0,U
35,-61.514734430995446,15.258520258261182,200.0,200.0,U
36,-61.515239158874444,15.258743078563217,200.0,200.0,U
37,-61.511931724728804,15.259015834596237,200.0,200.0,U
38,-61.5162164901519,15.259049666595123,200.0,200.0,U
39,-61.51438612053969,15.258667842125837,200.0,200.0,U
40,-61.51273247494263,15.25655731318375,200.0,200.0,U
41,-61.515247280421875,15.25768664064009,200.0,200.0,U
42,-61.51712324385471,15.25560704875889,200.0,200.0,U
43,-61.51408529476921,15.259625404318811,200.0,200.0,U
44,-61.5144071793017,15.258404329060447,200.0,200.0,U
45,-61.5145387652038,15.25847288897575,200.0,200.0,U
46,-61.51428785972539,15.2586233860655,200.0,200.0,U
47,-61.51491690200066,15.258235742977407,200.0,200.0,U
