1678379066000348928.000000,0.000000,0.001448,-0.011105,0.000260,
1678379067000348672.000000,0.000000,0.002067,-0.011070,0.000247,
1678379068000348416.000000,0.000000,0.017142,0.000006,-0.000002,
1678379069000348160.000000,0.000000,0.054435,0.111335,0.013852,
1678379070000347904.000000,0.000000,0.133198,0.311995,0.042112,
1678379071000347392.000000,0.000000,0.192479,0.479895,0.087627,
1678379072000347136.000000,0.000000,0.247841,0.658709,0.132899,
1678379073000346880.000000,0.000000,0.308105,0.826638,0.186634,
1678379074000346624.000000,0.000000,0.343178,1.016911,0.248080,
1678379075000346368.000000,0.000000,0.374316,1.185835,0.342961,
1678379076000346112.000000,0.000000,0.430383,1.376877,0.437398,
1678379077000345856.000000,0.000000,0.490618,1.511760,0.500205,
1678379078000345600.000000,0.000000,0.533590,1.680743,0.603266,
1678379079000345344.000000,0.000000,0.590468,1.849842,0.706450,
1678379080000345088.000000,0.000000,0.622130,1.997181,0.826554,
1678379081000344832.000000,0.000000,0.662676,2.144376,0.946749,
1678379082000344576.000000,0.000000,0.703752,2.280731,1.075384,
1678379083000344320.000000,0.000000,0.755060,2.417447,1.220484,
1678379084000344064.000000,0.000000,0.806872,2.543088,1.365878,
1678379085000343808.000000,0.000000,0.852239,2.657422,1.503289,
1678379086000343552.000000,0.000000,0.907334,2.760648,1.640937,
1678379087000343296.000000,0.000000,0.962838,2.875722,1.811231,
1678379088000342784.000000,0.000000,0.994546,2.991033,1.989829,
1678379089000342528.000000,0.000000,1.035918,3.061777,2.161242,
1678379090000342272.000000,0.000000,1.082244,3.143698,2.340584,
1678379091000342016.000000,0.000000,1.135798,3.181131,2.512766,
1678379092000342016.000000,0.000000,1.176000,3.229922,2.701104,
1678379093000341760.000000,0.000000,1.252632,3.256790,2.898238,
1678379094000341504.000000,0.000000,1.324115,3.305218,3.070184,
1678379095000340992.000000,0.000000,1.362010,3.309745,3.259554,
1678379096000340736.000000,0.000000,1.415451,3.313957,3.440754,
1678379097000340480.000000,0.000000,1.475917,3.318580,3.638379,
1678379098000340224.000000,0.000000,1.546962,3.289361,3.812151,
1678379099000339968.000000,0.000000,1.578594,3.260655,4.010532,
1678379100000339712.000000,0.000000,1.654572,3.220871,4.209243,
1678379101000339456.000000,0.000000,1.707711,3.180307,4.375043,
1678379102000338944.000000,0.000000,1.775623,3.129043,4.557450,
1678379103000338688.000000,0.000000,1.823099,3.066296,4.723781,
1678379104000338432.000000,0.000000,1.843815,2.992654,4.898475,
1678379105000338432.000000,0.000000,1.883334,2.940327,5.039875,
1678379106000338176.000000,0.000000,1.928920,2.833819,5.231791,
1678379107000337920.000000,0.000000,1.976683,2.726968,5.415630,
1678379108000337664.000000,0.000000,2.001204,2.641759,5.574230,
1678379109000337152.000000,0.000000,2.042491,2.533852,5.708605,
1678379110000336896.000000,0.000000,2.076077,2.382098,5.868656,
1678379111000336640.000000,0.000000,2.132744,2.263133,6.011559,
